date,county,state,sid
2021/2/13,Knox,Kentucky,45906
2021/2/13,Larue,Kentucky,45907
2021/2/13,Laurel,Kentucky,45908
2021/2/13,Lawrence,Kentucky,45909
2021/2/13,Lee,Kentucky,45910
2021/2/13,Leslie,Kentucky,45911
2021/2/13,Letcher,Kentucky,45912
2021/2/13,Lewis,Kentucky,45913
2021/2/13,Lincoln,Kentucky,45914
2021/2/13,Livingston,Kentucky,45915
2021/2/13,Logan,Kentucky,45916
2021/2/13,Lyon,Kentucky,45917
2021/2/13,Madison,Kentucky,45918
2021/2/13,Magoffin,Kentucky,45919
2021/2/13,Marion,Kentucky,45920
2021/2/13,Marshall,Kentucky,45921
2021/2/13,Martin,Kentucky,45922
2021/2/13,Mason,Kentucky,45923
2021/2/13,McCracken,Kentucky,45924
2021/2/13,McCreary,Kentucky,45925
2021/2/13,McLean,Kentucky,45926
2021/2/13,Meade,Kentucky,45927
2021/2/13,Menifee,Kentucky,45928
2021/2/13,Mercer,Kentucky,45929
2021/2/13,Metcalfe,Kentucky,45930
2021/2/13,Monroe,Kentucky,45931
2021/2/13,Montgomery,Kentucky,45932
2021/2/13,Morgan,Kentucky,45933
2021/2/13,Muhlenberg,Kentucky,45934
2021/2/13,Nelson,Kentucky,45935
2021/2/13,Nicholas,Kentucky,45936
2021/2/13,Ohio,Kentucky,45937
2021/2/13,Oldham,Kentucky,45938
2021/2/13,Owen,Kentucky,45939
2021/2/13,Owsley,Kentucky,45940
2021/2/13,Pendleton,Kentucky,45941
2021/2/13,Perry,Kentucky,45942
2021/2/13,Pike,Kentucky,45943
2021/2/13,Powell,Kentucky,45944
2021/2/13,Pulaski,Kentucky,45945
2021/2/13,Robertson,Kentucky,45946
2021/2/13,Rockcastle,Kentucky,45947
2021/2/13,Rowan,Kentucky,45948
2021/2/13,Russell,Kentucky,45949
2021/2/13,Scott,Kentucky,45950
2021/2/13,Shelby,Kentucky,45951
2021/2/13,Simpson,Kentucky,45952
2021/2/13,Spencer,Kentucky,45953
2021/2/13,Taylor,Kentucky,45954
2021/2/13,Todd,Kentucky,45955
2021/2/13,Trigg,Kentucky,45956
2021/2/13,Trimble,Kentucky,45957
2021/2/13,Union,Kentucky,45958
2021/2/13,Warren,Kentucky,45959
2021/2/13,Washington,Kentucky,45960
2021/2/13,Wayne,Kentucky,45961
2021/2/13,Webster,Kentucky,45962
2021/2/13,Whitley,Kentucky,45963
2021/2/13,Wolfe,Kentucky,45964
2021/2/13,Woodford,Kentucky,45965
2021/2/13,Allegany,Maryland,45966
2021/2/13,Anne Arundel,Maryland,45967
2021/2/13,Baltimore,Maryland,45968
2021/2/13,Baltimore city,Maryland,45969
2021/2/13,Calvert,Maryland,45970
2021/2/13,Caroline,Maryland,45971
2021/2/13,Carroll,Maryland,45972
2021/2/13,Cecil,Maryland,45973
2021/2/13,Charles,Maryland,45974
2021/2/13,Dorchester,Maryland,45975
2021/2/13,Frederick,Maryland,45976
2021/2/13,Garrett,Maryland,45977
2021/2/13,Harford,Maryland,45978
2021/2/13,Howard,Maryland,45979
2021/2/13,Kent,Maryland,45980
2021/2/13,Montgomery,Maryland,45981
2021/2/13,Prince Georges,Maryland,45982
2021/2/13,Queen Annes,Maryland,45983
2021/2/13,Somerset,Maryland,45984
2021/2/13,St. Marys,Maryland,45985
2021/2/13,Talbot,Maryland,45986
2021/2/13,Unknown,Maryland,45987
2021/2/13,Washington,Maryland,45988
2021/2/13,Wicomico,Maryland,45989
2021/2/13,Worcester,Maryland,45990
2021/2/13,Adams,Mississippi,45991
2021/2/13,Alcorn,Mississippi,45992
2021/2/13,Amite,Mississippi,45993
2021/2/13,Attala,Mississippi,45994
2021/2/13,Benton,Mississippi,45995
2021/2/13,Bolivar,Mississippi,45996
2021/2/13,Calhoun,Mississippi,45997
2021/2/13,Carroll,Mississippi,45998
2021/2/13,Chickasaw,Mississippi,45999
2021/2/13,Choctaw,Mississippi,46000
2021/2/13,Claiborne,Mississippi,46001
2021/2/13,Clarke,Mississippi,46002
2021/2/13,Clay,Mississippi,46003
2021/2/13,Coahoma,Mississippi,46004
2021/2/13,Copiah,Mississippi,46005
2021/2/13,Covington,Mississippi,46006
2021/2/13,DeSoto,Mississippi,46007
2021/2/13,Forrest,Mississippi,46008
2021/2/13,Franklin,Mississippi,46009
2021/2/13,George,Mississippi,46010
2021/2/13,Greene,Mississippi,46011
2021/2/13,Grenada,Mississippi,46012
2021/2/13,Hancock,Mississippi,46013
2021/2/13,Harrison,Mississippi,46014
2021/2/13,Hinds,Mississippi,46015
2021/2/13,Holmes,Mississippi,46016
2021/2/13,Humphreys,Mississippi,46017
2021/2/13,Issaquena,Mississippi,46018
2021/2/13,Itawamba,Mississippi,46019
2021/2/13,Jackson,Mississippi,46020
2021/2/13,Jasper,Mississippi,46021
2021/2/13,Jefferson,Mississippi,46022
2021/2/13,Jefferson Davis,Mississippi,46023
2021/2/13,Jones,Mississippi,46024
2021/2/13,Kemper,Mississippi,46025
2021/2/13,Lafayette,Mississippi,46026
2021/2/13,Lamar,Mississippi,46027
2021/2/13,Lauderdale,Mississippi,46028
2021/2/13,Lawrence,Mississippi,46029
2021/2/13,Leake,Mississippi,46030
2021/2/13,Lee,Mississippi,46031
2021/2/13,Leflore,Mississippi,46032
2021/2/13,Lincoln,Mississippi,46033
2021/2/13,Lowndes,Mississippi,46034
2021/2/13,Madison,Mississippi,46035
2021/2/13,Marion,Mississippi,46036
2021/2/13,Marshall,Mississippi,46037
2021/2/13,Monroe,Mississippi,46038
2021/2/13,Montgomery,Mississippi,46039
2021/2/13,Neshoba,Mississippi,46040
2021/2/13,Newton,Mississippi,46041
2021/2/13,Noxubee,Mississippi,46042
2021/2/13,Oktibbeha,Mississippi,46043
2021/2/13,Panola,Mississippi,46044
2021/2/13,Pearl River,Mississippi,46045
2021/2/13,Perry,Mississippi,46046
2021/2/13,Pike,Mississippi,46047
2021/2/13,Pontotoc,Mississippi,46048
2021/2/13,Prentiss,Mississippi,46049
2021/2/13,Quitman,Mississippi,46050
2021/2/13,Rankin,Mississippi,46051
2021/2/13,Scott,Mississippi,46052
2021/2/13,Sharkey,Mississippi,46053
2021/2/13,Simpson,Mississippi,46054
2021/2/13,Smith,Mississippi,46055
2021/2/13,Stone,Mississippi,46056
2021/2/13,Sunflower,Mississippi,46057
2021/2/13,Tallahatchie,Mississippi,46058
2021/2/13,Tate,Mississippi,46059
2021/2/13,Tippah,Mississippi,46060
2021/2/13,Tishomingo,Mississippi,46061
2021/2/13,Tunica,Mississippi,46062
2021/2/13,Union,Mississippi,46063
2021/2/13,Walthall,Mississippi,46064
2021/2/13,Warren,Mississippi,46065
2021/2/13,Washington,Mississippi,46066
2021/2/13,Wayne,Mississippi,46067
2021/2/13,Webster,Mississippi,46068
2021/2/13,Wilkinson,Mississippi,46069
2021/2/13,Winston,Mississippi,46070
2021/2/13,Yalobusha,Mississippi,46071
2021/2/13,Yazoo,Mississippi,46072
2021/2/13,Alamance,North Carolina,46073
2021/2/13,Alexander,North Carolina,46074
2021/2/13,Alleghany,North Carolina,46075
2021/2/13,Anson,North Carolina,46076
2021/2/13,Ashe,North Carolina,46077
2021/2/13,Avery,North Carolina,46078
2021/2/13,Beaufort,North Carolina,46079
2021/2/13,Bertie,North Carolina,46080
2021/2/13,Bladen,North Carolina,46081
2021/2/13,Brunswick,North Carolina,46082
2021/2/13,Buncombe,North Carolina,46083
2021/2/13,Burke,North Carolina,46084
2021/2/13,Cabarrus,North Carolina,46085
2021/2/13,Caldwell,North Carolina,46086
2021/2/13,Camden,North Carolina,46087
2021/2/13,Carteret,North Carolina,46088
2021/2/13,Caswell,North Carolina,46089
2021/2/13,Catawba,North Carolina,46090
2021/2/13,Chatham,North Carolina,46091
2021/2/13,Cherokee,North Carolina,46092
2021/2/13,Chowan,North Carolina,46093
2021/2/13,Clay,North Carolina,46094
2021/2/13,Cleveland,North Carolina,46095
2021/2/13,Columbus,North Carolina,46096
2021/2/13,Craven,North Carolina,46097
2021/2/13,Cumberland,North Carolina,46098
2021/2/13,Currituck,North Carolina,46099
2021/2/13,Dare,North Carolina,46100
2021/2/13,Davidson,North Carolina,46101
2021/2/13,Davie,North Carolina,46102
2021/2/13,Duplin,North Carolina,46103
2021/2/13,Durham,North Carolina,46104
2021/2/13,Edgecombe,North Carolina,46105
2021/2/13,Forsyth,North Carolina,46106
2021/2/13,Franklin,North Carolina,46107
2021/2/13,Gaston,North Carolina,46108
2021/2/13,Gates,North Carolina,46109
2021/2/13,Graham,North Carolina,46110
2021/2/13,Granville,North Carolina,46111
2021/2/13,Greene,North Carolina,46112
2021/2/13,Guilford,North Carolina,46113
2021/2/13,Halifax,North Carolina,46114
2021/2/13,Harnett,North Carolina,46115
2021/2/13,Haywood,North Carolina,46116
2021/2/13,Henderson,North Carolina,46117
2021/2/13,Hertford,North Carolina,46118
2021/2/13,Hoke,North Carolina,46119
2021/2/13,Hyde,North Carolina,46120
2021/2/13,Iredell,North Carolina,46121
2021/2/13,Jackson,North Carolina,46122
2021/2/13,Johnston,North Carolina,46123
2021/2/13,Jones,North Carolina,46124
2021/2/13,Lee,North Carolina,46125
2021/2/13,Lenoir,North Carolina,46126
2021/2/13,Lincoln,North Carolina,46127
2021/2/13,Macon,North Carolina,46128
2021/2/13,Madison,North Carolina,46129
2021/2/13,Martin,North Carolina,46130
2021/2/13,McDowell,North Carolina,46131
2021/2/13,Mecklenburg,North Carolina,46132
2021/2/13,Mitchell,North Carolina,46133
2021/2/13,Montgomery,North Carolina,46134
2021/2/13,Moore,North Carolina,46135
2021/2/13,Nash,North Carolina,46136
2021/2/13,New Hanover,North Carolina,46137
2021/2/13,Northampton,North Carolina,46138
2021/2/13,Onslow,North Carolina,46139
2021/2/13,Orange,North Carolina,46140
2021/2/13,Pamlico,North Carolina,46141
2021/2/13,Pasquotank,North Carolina,46142
2021/2/13,Pender,North Carolina,46143
2021/2/13,Perquimans,North Carolina,46144
2021/2/13,Person,North Carolina,46145
2021/2/13,Pitt,North Carolina,46146
2021/2/13,Polk,North Carolina,46147
2021/2/13,Randolph,North Carolina,46148
2021/2/13,Richmond,North Carolina,46149
2021/2/13,Robeson,North Carolina,46150
2021/2/13,Rockingham,North Carolina,46151
2021/2/13,Rowan,North Carolina,46152
2021/2/13,Rutherford,North Carolina,46153
2021/2/13,Sampson,North Carolina,46154
2021/2/13,Scotland,North Carolina,46155
2021/2/13,Stanly,North Carolina,46156
2021/2/13,Stokes,North Carolina,46157
2021/2/13,Surry,North Carolina,46158
2021/2/13,Swain,North Carolina,46159
2021/2/13,Transylvania,North Carolina,46160
2021/2/13,Tyrrell,North Carolina,46161
2021/2/13,Union,North Carolina,46162
2021/2/13,Vance,North Carolina,46163
2021/2/13,Wake,North Carolina,46164
2021/2/13,Warren,North Carolina,46165
2021/2/13,Washington,North Carolina,46166
2021/2/13,Watauga,North Carolina,46167
2021/2/13,Wayne,North Carolina,46168
2021/2/13,Wilkes,North Carolina,46169
2021/2/13,Wilson,North Carolina,46170
2021/2/13,Yadkin,North Carolina,46171
2021/2/13,Yancey,North Carolina,46172
2021/2/13,Abbeville,South Carolina,46173
2021/2/13,Aiken,South Carolina,46174
2021/2/13,Allendale,South Carolina,46175
2021/2/13,Anderson,South Carolina,46176
2021/2/13,Bamberg,South Carolina,46177
2021/2/13,Barnwell,South Carolina,46178
2021/2/13,Beaufort,South Carolina,46179
2021/2/13,Berkeley,South Carolina,46180
2021/2/13,Calhoun,South Carolina,46181
2021/2/13,Charleston,South Carolina,46182
2021/2/13,Cherokee,South Carolina,46183
2021/2/13,Chester,South Carolina,46184
2021/2/13,Chesterfield,South Carolina,46185
2021/2/13,Clarendon,South Carolina,46186
2021/2/13,Colleton,South Carolina,46187
2021/2/13,Darlington,South Carolina,46188
2021/2/13,Dillon,South Carolina,46189
2021/2/13,Dorchester,South Carolina,46190
2021/2/13,Edgefield,South Carolina,46191
2021/2/13,Fairfield,South Carolina,46192
2021/2/13,Florence,South Carolina,46193
2021/2/13,Georgetown,South Carolina,46194
2021/2/13,Greenville,South Carolina,46195
2021/2/13,Greenwood,South Carolina,46196
2021/2/13,Hampton,South Carolina,46197
2021/2/13,Horry,South Carolina,46198
2021/2/13,Jasper,South Carolina,46199
2021/2/13,Kershaw,South Carolina,46200
2021/2/13,Lancaster,South Carolina,46201
2021/2/13,Laurens,South Carolina,46202
2021/2/13,Lee,South Carolina,46203
2021/2/13,Lexington,South Carolina,46204
2021/2/13,Marion,South Carolina,46205
2021/2/13,Marlboro,South Carolina,46206
2021/2/13,McCormick,South Carolina,46207
2021/2/13,Newberry,South Carolina,46208
2021/2/13,Oconee,South Carolina,46209
2021/2/13,Orangeburg,South Carolina,46210
2021/2/13,Pickens,South Carolina,46211
2021/2/13,Richland,South Carolina,46212
2021/2/13,Saluda,South Carolina,46213
2021/2/13,Spartanburg,South Carolina,46214
2021/2/13,Sumter,South Carolina,46215
2021/2/13,Union,South Carolina,46216
2021/2/13,Williamsburg,South Carolina,46217
2021/2/13,York,South Carolina,46218
2021/2/13,Anderson,Tennessee,46219
2021/2/13,Bedford,Tennessee,46220
2021/2/13,Benton,Tennessee,46221
2021/2/13,Bledsoe,Tennessee,46222
2021/2/13,Blount,Tennessee,46223
2021/2/13,Bradley,Tennessee,46224
2021/2/13,Campbell,Tennessee,46225
2021/2/13,Cannon,Tennessee,46226
2021/2/13,Carroll,Tennessee,46227
2021/2/13,Carter,Tennessee,46228
2021/2/13,Cheatham,Tennessee,46229
2021/2/13,Chester,Tennessee,46230
2021/2/13,Claiborne,Tennessee,46231
2021/2/13,Clay,Tennessee,46232
2021/2/13,Cocke,Tennessee,46233
2021/2/13,Coffee,Tennessee,46234
2021/2/13,Crockett,Tennessee,46235
2021/2/13,Cumberland,Tennessee,46236
2021/2/13,Davidson,Tennessee,46237
2021/2/13,DeKalb,Tennessee,46238
2021/2/13,Decatur,Tennessee,46239
2021/2/13,Dickson,Tennessee,46240
2021/2/13,Dyer,Tennessee,46241
2021/2/13,Fayette,Tennessee,46242
2021/2/13,Fentress,Tennessee,46243
2021/2/13,Franklin,Tennessee,46244
2021/2/13,Gibson,Tennessee,46245
2021/2/13,Giles,Tennessee,46246
2021/2/13,Grainger,Tennessee,46247
2021/2/13,Greene,Tennessee,46248
2021/2/13,Grundy,Tennessee,46249
2021/2/13,Hamblen,Tennessee,46250
2021/2/13,Hamilton,Tennessee,46251
2021/2/13,Hancock,Tennessee,46252
2021/2/13,Hardeman,Tennessee,46253
2021/2/13,Hardin,Tennessee,46254
2021/2/13,Hawkins,Tennessee,46255
2021/2/13,Haywood,Tennessee,46256
2021/2/13,Henderson,Tennessee,46257
2021/2/13,Henry,Tennessee,46258
2021/2/13,Hickman,Tennessee,46259
2021/2/13,Houston,Tennessee,46260
2021/2/13,Humphreys,Tennessee,46261
2021/2/13,Jackson,Tennessee,46262
2021/2/13,Jefferson,Tennessee,46263
2021/2/13,Johnson,Tennessee,46264
2021/2/13,Knox,Tennessee,46265
2021/2/13,Lake,Tennessee,46266
2021/2/13,Lauderdale,Tennessee,46267
2021/2/13,Lawrence,Tennessee,46268
2021/2/13,Lewis,Tennessee,46269
2021/2/13,Lincoln,Tennessee,46270
2021/2/13,Loudon,Tennessee,46271
2021/2/13,Macon,Tennessee,46272
2021/2/13,Madison,Tennessee,46273
2021/2/13,Marion,Tennessee,46274
2021/2/13,Marshall,Tennessee,46275
2021/2/13,Maury,Tennessee,46276
2021/2/13,McMinn,Tennessee,46277
2021/2/13,McNairy,Tennessee,46278
2021/2/13,Meigs,Tennessee,46279
2021/2/13,Monroe,Tennessee,46280
2021/2/13,Montgomery,Tennessee,46281
2021/2/13,Moore,Tennessee,46282
2021/2/13,Morgan,Tennessee,46283
2021/2/13,Obion,Tennessee,46284
2021/2/13,Overton,Tennessee,46285
2021/2/13,Perry,Tennessee,46286
2021/2/13,Pickett,Tennessee,46287
2021/2/13,Polk,Tennessee,46288
2021/2/13,Putnam,Tennessee,46289
2021/2/13,Rhea,Tennessee,46290
2021/2/13,Roane,Tennessee,46291
2021/2/13,Robertson,Tennessee,46292
2021/2/13,Rutherford,Tennessee,46293
2021/2/13,Scott,Tennessee,46294
2021/2/13,Sequatchie,Tennessee,46295
2021/2/13,Sevier,Tennessee,46296
2021/2/13,Shelby,Tennessee,46297
2021/2/13,Smith,Tennessee,46298
2021/2/13,Stewart,Tennessee,46299
2021/2/13,Sullivan,Tennessee,46300
2021/2/13,Sumner,Tennessee,46301
2021/2/13,Tipton,Tennessee,46302
2021/2/13,Trousdale,Tennessee,46303
2021/2/13,Unicoi,Tennessee,46304
2021/2/13,Union,Tennessee,46305
2021/2/13,Unknown,Tennessee,46306
2021/2/13,Van Buren,Tennessee,46307
2021/2/13,Warren,Tennessee,46308
2021/2/13,Washington,Tennessee,46309
2021/2/13,Wayne,Tennessee,46310
2021/2/13,Weakley,Tennessee,46311
2021/2/13,White,Tennessee,46312
2021/2/13,Williamson,Tennessee,46313
2021/2/13,Wilson,Tennessee,46314
2021/2/13,Accomack,Virginia,46315
2021/2/13,Albemarle,Virginia,46316
2021/2/13,Alexandria city,Virginia,46317
2021/2/13,Alleghany,Virginia,46318
2021/2/13,Amelia,Virginia,46319
2021/2/13,Amherst,Virginia,46320
2021/2/13,Appomattox,Virginia,46321
2021/2/13,Arlington,Virginia,46322
2021/2/13,Augusta,Virginia,46323
2021/2/13,Bath,Virginia,46324
2021/2/13,Bedford,Virginia,46325
2021/2/13,Bland,Virginia,46326
2021/2/13,Botetourt,Virginia,46327
2021/2/13,Bristol city,Virginia,46328
2021/2/13,Brunswick,Virginia,46329
2021/2/13,Buchanan,Virginia,46330
2021/2/13,Buckingham,Virginia,46331
2021/2/13,Buena Vista city,Virginia,46332
2021/2/13,Campbell,Virginia,46333
2021/2/13,Caroline,Virginia,46334
2021/2/13,Carroll,Virginia,46335
2021/2/13,Charles City,Virginia,46336
2021/2/13,Charlotte,Virginia,46337
2021/2/13,Charlottesville city,Virginia,46338
2021/2/13,Chesapeake city,Virginia,46339
2021/2/13,Chesterfield,Virginia,46340
2021/2/13,Clarke,Virginia,46341
2021/2/13,Colonial Heights city,Virginia,46342
2021/2/13,Covington city,Virginia,46343
2021/2/13,Craig,Virginia,46344
2021/2/13,Culpeper,Virginia,46345
2021/2/13,Cumberland,Virginia,46346
2021/2/13,Danville city,Virginia,46347
2021/2/13,Dickenson,Virginia,46348
2021/2/13,Dinwiddie,Virginia,46349
2021/2/13,Emporia city,Virginia,46350
2021/2/13,Essex,Virginia,46351
2021/2/13,Fairfax,Virginia,46352
2021/2/13,Fairfax city,Virginia,46353
2021/2/13,Falls Church city,Virginia,46354
2021/2/13,Fauquier,Virginia,46355
2021/2/13,Floyd,Virginia,46356
2021/2/13,Fluvanna,Virginia,46357
2021/2/13,Franklin,Virginia,46358
2021/2/13,Franklin city,Virginia,46359
2021/2/13,Frederick,Virginia,46360
2021/2/13,Fredericksburg city,Virginia,46361
2021/2/13,Galax city,Virginia,46362
2021/2/13,Giles,Virginia,46363
2021/2/13,Gloucester,Virginia,46364
2021/2/13,Goochland,Virginia,46365
2021/2/13,Grayson,Virginia,46366
2021/2/13,Greene,Virginia,46367
2021/2/13,Greensville,Virginia,46368
2021/2/13,Halifax,Virginia,46369
2021/2/13,Hampton city,Virginia,46370
2021/2/13,Hanover,Virginia,46371
2021/2/13,Harrisonburg city,Virginia,46372
2021/2/13,Henrico,Virginia,46373
2021/2/13,Henry,Virginia,46374
2021/2/13,Highland,Virginia,46375
2021/2/13,Hopewell city,Virginia,46376
2021/2/13,Isle of Wight,Virginia,46377
2021/2/13,James City,Virginia,46378
2021/2/13,King George,Virginia,46379
2021/2/13,King William,Virginia,46380
2021/2/13,King and Queen,Virginia,46381
2021/2/13,Lancaster,Virginia,46382
2021/2/13,Lee,Virginia,46383
2021/2/13,Lexington city,Virginia,46384
2021/2/13,Loudoun,Virginia,46385
2021/2/13,Louisa,Virginia,46386
2021/2/13,Lunenburg,Virginia,46387
2021/2/13,Lynchburg city,Virginia,46388
2021/2/13,Madison,Virginia,46389
2021/2/13,Manassas Park city,Virginia,46390
2021/2/13,Manassas city,Virginia,46391
2021/2/13,Martinsville city,Virginia,46392
2021/2/13,Mathews,Virginia,46393
2021/2/13,Mecklenburg,Virginia,46394
2021/2/13,Middlesex,Virginia,46395
2021/2/13,Montgomery,Virginia,46396
2021/2/13,Nelson,Virginia,46397
2021/2/13,New Kent,Virginia,46398
2021/2/13,Newport News city,Virginia,46399
2021/2/13,Norfolk city,Virginia,46400
2021/2/13,Northampton,Virginia,46401
2021/2/13,Northumberland,Virginia,46402
2021/2/13,Norton city,Virginia,46403
2021/2/13,Nottoway,Virginia,46404
2021/2/13,Orange,Virginia,46405
2021/2/13,Page,Virginia,46406
2021/2/13,Patrick,Virginia,46407
2021/2/13,Petersburg city,Virginia,46408
2021/2/13,Pittsylvania,Virginia,46409
2021/2/13,Poquoson city,Virginia,46410
2021/2/13,Portsmouth city,Virginia,46411
2021/2/13,Powhatan,Virginia,46412
2021/2/13,Prince Edward,Virginia,46413
2021/2/13,Prince George,Virginia,46414
2021/2/13,Prince William,Virginia,46415
2021/2/13,Pulaski,Virginia,46416
2021/2/13,Radford city,Virginia,46417
2021/2/13,Rappahannock,Virginia,46418
2021/2/13,Richmond,Virginia,46419
2021/2/13,Richmond city,Virginia,46420
2021/2/13,Roanoke,Virginia,46421
2021/2/13,Roanoke city,Virginia,46422
2021/2/13,Rockbridge,Virginia,46423
2021/2/13,Rockingham,Virginia,46424
2021/2/13,Russell,Virginia,46425
2021/2/13,Salem city,Virginia,46426
2021/2/13,Scott,Virginia,46427
2021/2/13,Shenandoah,Virginia,46428
2021/2/13,Smyth,Virginia,46429
2021/2/13,Southampton,Virginia,46430
2021/2/13,Spotsylvania,Virginia,46431
2021/2/13,Stafford,Virginia,46432
2021/2/13,Staunton city,Virginia,46433
2021/2/13,Suffolk city,Virginia,46434
2021/2/13,Surry,Virginia,46435
2021/2/13,Sussex,Virginia,46436
2021/2/13,Tazewell,Virginia,46437
2021/2/13,Virginia Beach city,Virginia,46438
2021/2/13,Warren,Virginia,46439
2021/2/13,Washington,Virginia,46440
2021/2/13,Waynesboro city,Virginia,46441
2021/2/13,Westmoreland,Virginia,46442
2021/2/13,Williamsburg city,Virginia,46443
2021/2/13,Winchester city,Virginia,46444
2021/2/13,Wise,Virginia,46445
2021/2/13,Wythe,Virginia,46446
2021/2/13,York,Virginia,46447
2021/2/13,Barbour,West Virginia,46448
2021/2/13,Berkeley,West Virginia,46449
2021/2/13,Boone,West Virginia,46450
2021/2/13,Braxton,West Virginia,46451
2021/2/13,Brooke,West Virginia,46452
2021/2/13,Cabell,West Virginia,46453
2021/2/13,Calhoun,West Virginia,46454
2021/2/13,Clay,West Virginia,46455
2021/2/13,Doddridge,West Virginia,46456
2021/2/13,Fayette,West Virginia,46457
2021/2/13,Gilmer,West Virginia,46458
2021/2/13,Grant,West Virginia,46459
2021/2/13,Greenbrier,West Virginia,46460
2021/2/13,Hampshire,West Virginia,46461
2021/2/13,Hancock,West Virginia,46462
2021/2/13,Hardy,West Virginia,46463
2021/2/13,Harrison,West Virginia,46464
2021/2/13,Jackson,West Virginia,46465
2021/2/13,Jefferson,West Virginia,46466
2021/2/13,Kanawha,West Virginia,46467
2021/2/13,Lewis,West Virginia,46468
2021/2/13,Lincoln,West Virginia,46469
2021/2/13,Logan,West Virginia,46470
2021/2/13,Marion,West Virginia,46471
2021/2/13,Marshall,West Virginia,46472
2021/2/13,Mason,West Virginia,46473
2021/2/13,McDowell,West Virginia,46474
2021/2/13,Mercer,West Virginia,46475
2021/2/13,Mineral,West Virginia,46476
2021/2/13,Mingo,West Virginia,46477
2021/2/13,Monongalia,West Virginia,46478
2021/2/13,Monroe,West Virginia,46479
2021/2/13,Morgan,West Virginia,46480
2021/2/13,Nicholas,West Virginia,46481
2021/2/13,Ohio,West Virginia,46482
2021/2/13,Pendleton,West Virginia,46483
2021/2/13,Pleasants,West Virginia,46484
2021/2/13,Pocahontas,West Virginia,46485
2021/2/13,Preston,West Virginia,46486
2021/2/13,Putnam,West Virginia,46487
2021/2/13,Raleigh,West Virginia,46488
2021/2/13,Randolph,West Virginia,46489
2021/2/13,Ritchie,West Virginia,46490
2021/2/13,Roane,West Virginia,46491
2021/2/13,Summers,West Virginia,46492
2021/2/13,Taylor,West Virginia,46493
2021/2/13,Tucker,West Virginia,46494
2021/2/13,Tyler,West Virginia,46495
2021/2/13,Upshur,West Virginia,46496
2021/2/13,Wayne,West Virginia,46497
2021/2/13,Webster,West Virginia,46498
2021/2/13,Wetzel,West Virginia,46499
2021/2/13,Wirt,West Virginia,46500
2021/2/13,Wood,West Virginia,46501
2021/2/13,Wyoming,West Virginia,46502
2021/2/14,Autauga,Alabama,46503
2021/2/14,Baldwin,Alabama,46504
2021/2/14,Barbour,Alabama,46505
2021/2/14,Bibb,Alabama,46506
2021/2/14,Blount,Alabama,46507
2021/2/14,Bullock,Alabama,46508
2021/2/14,Butler,Alabama,46509
2021/2/14,Calhoun,Alabama,46510
